mciId,file,method,beforeCCTR,afterCCTR,delta,pctReduction
ChannelHandlerContext::1,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/ForeignHostPermitHandlerTest.java,shouldNotShowIpNotPermittedMsg_GivenAcceptForeignIpFalseAndMatchWhiteListRange,13,10,-3,23.1
ChannelHandlerContext::2,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/ForeignHostPermitHandlerTest.java,shouldShowIpNotPermittedMsg_GivenAcceptForeignIpFalseAndEmptyWhiteList,17,12,-5,29.4
ChannelHandlerContext::2,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/ForeignHostPermitHandlerTest.java,shouldShowIpNotPermittedMsg_GivenAcceptForeignIpFalseAndNotMatchWhiteList,19,14,-5,26.3
ChannelHandlerContext::2,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/ForeignHostPermitHandlerTest.java,shouldNotShowIpNotPermittedMsg_GivenAcceptForeignIpFalseAndNotMatchWhiteListAndPermissionConfig,9,4,-5,55.6
ChannelHandlerContext::3,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/QosProcessHandlerTest.java,testDecodeHttp,12,9,-3,25.0
ChannelHandlerContext::3,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/QosProcessHandlerTest.java,testDecodeTelnet,14,11,-3,21.4
ChannelHandlerContext::4,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/HttpProcessHandlerTest.java,test1,12,9,-3,25.0
ChannelHandlerContext::4,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/HttpProcessHandlerTest.java,test2,14,11,-3,21.4
ChannelHandlerContext::4,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/HttpProcessHandlerTest.java,test3,14,11,-3,21.4
ChannelHandlerContext::5,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/CtrlCHandlerTest.java,testMatchedExactly,5,4,-1,20.0
ChannelHandlerContext::5,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/CtrlCHandlerTest.java,testMatchedNotExactly,5,4,-1,20.0
ChannelHandlerContext::5,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/CtrlCHandlerTest.java,testNotMatched,5,4,-1,20.0
ChannelHandlerContext::6,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/TelnetProcessHandlerTest.java,testPrompt,3,2,-1,33.3
ChannelHandlerContext::6,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/TelnetProcessHandlerTest.java,testUnknownCommand,4,3,-1,25.0
ChannelHandlerContext::6,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/TelnetProcessHandlerTest.java,testGreeting,5,4,-1,20.0
org.apache.dubbo.rpc.Invoker::1,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/MergeableClusterInvokerTest.java,testDestroy,2,2,0,0.0
org.apache.dubbo.rpc.Invoker::2,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/MergeableClusterInvokerTest.java,testAddMenu,1,1,0,0.0
org.apache.dubbo.rpc.Invoker::2,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/MergeableClusterInvokerTest.java,testInvokerToNoInvokerAvailableException,5,5,0,0.0
org.apache.dubbo.rpc.Invoker::2,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/MergeableClusterInvokerTest.java,testInvokerToException,5,5,0,0.0
org.apache.dubbo.rpc.Invoker::2,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/MergeableClusterInvokerTest.java,testGetMenuResultHasException,5,5,0,0.0
org.apache.dubbo.rpc.Invoker::3,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/ConnectivityValidationTest.java,testBasic,31,31,0,0.0
org.apache.dubbo.rpc.Invoker::3,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/ConnectivityValidationTest.java,testRetry,8,8,0,0.0
org.apache.dubbo.rpc.Invoker::3,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/ConnectivityValidationTest.java,testRandomSelect,67,67,0,0.0
org.apache.dubbo.rpc.Invoker::4,dubbo-compatible/src/test/java/org/apache/dubbo/rpc/filter/GenericImplFilterTest.java,testInvokeWithException,8,3,-5,62.5
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/CompatibleFilterFilterTest.java,testInvokerGeneric,3,2,-1,33.3
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/CompatibleFilterFilterTest.java,testResultHasException,3,2,-1,33.3
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/CompatibleFilterFilterTest.java,testInvokerJsonPojoSerialization,3,2,-1,33.3
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/CompatibleFilterFilterTest.java,testInvokerNonJsonEnumSerialization,3,2,-1,33.3
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/CompatibleFilterFilterTest.java,testInvokerNonJsonNonPojoSerialization,3,2,-1,33.3
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/CompatibleFilterFilterTest.java,testInvokerNonJsonPojoSerialization,3,2,-1,33.3
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericFilterTest.java,testInvokeWithDefault,9,4,-5,55.6
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericFilterTest.java,testInvokeWithJavaException,9,4,-5,55.6
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericFilterTest.java,testInvokeWithMethodNamtNot$Invoke,9,4,-5,55.6
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericFilterTest.java,testInvokeWithMethodArgumentSizeIsNot3,9,4,-5,55.6
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericImplFilterTest.java,testInvoke,9,4,-5,55.6
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericImplFilterTest.java,testInvokeWithException1,8,3,-5,62.5
org.apache.dubbo.rpc.Invoker::4,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericImplFilterTest.java,testInvokeWithException2,8,3,-5,62.5
org.apache.dubbo.rpc.Invoker::5,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ExecuteLimitFilterTest.java,testNoExecuteLimitInvoke,10,7,-3,30.0
org.apache.dubbo.rpc.Invoker::5,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ExecuteLimitFilterTest.java,testExecuteLimitInvoke,10,7,-3,30.0
org.apache.dubbo.rpc.Invoker::5,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ExecuteLimitFilterTest.java,testExecuteLimitInvokeWithException,12,9,-3,25.0
org.apache.dubbo.rpc.Invoker::5,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericImplFilterTest.java,testInvokeWith$Invoke,6,3,-3,50.0
org.apache.dubbo.rpc.Invoker::5,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/TimeoutFilterTest.java,testInvokeWithoutTimeout,10,7,-3,30.0
org.apache.dubbo.rpc.Invoker::5,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/TokenFilterTest.java,testInvokeWithToken,9,6,-3,33.3
org.apache.dubbo.rpc.Invoker::5,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/TokenFilterTest.java,testInvokeWithWrongToken,10,7,-3,30.0
org.apache.dubbo.rpc.Invoker::5,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/TokenFilterTest.java,testInvokeWithoutToken,8,5,-3,37.5
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ConsumerSignFilterTest.java,testAuthDisabled,7,4,-3,42.9
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ConsumerSignFilterTest.java,testAuthEnabled,6,3,-3,50.0
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ProviderAuthFilterTest.java,testAuthDisabled,7,4,-3,42.9
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ProviderAuthFilterTest.java,testAuthEnabled,6,3,-3,50.0
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ProviderAuthFilterTest.java,testAuthFailed,7,4,-3,42.9
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ProviderAuthFilterTest.java,testAuthFailedWhenNoSignature,7,4,-3,42.9
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ProviderAuthFilterTest.java,testAuthFailedWhenNoAccessKeyPair,14,11,-3,21.4
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ProviderAuthFilterTest.java,testAuthFailedWhenParameterError,18,15,-3,16.7
org.apache.dubbo.rpc.Invoker::6,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ProviderAuthFilterTest.java,testAuthSuccessfully,15,12,-3,20.0
org.apache.dubbo.rpc.Invoker::7,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AbstractLoadBalanceTest.java,testGetWeight,3,1,-2,66.7
org.apache.dubbo.rpc.Invoker::7,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/AbstractLoadBalanceTest.java,testGetRegistryWeight,4,3,-1,25.0
org.apache.dubbo.config.context.ConfigManager::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testConsumerUrlWithoutProtocol,23,20,-3,13.0
org.apache.dubbo.config.context.ConfigManager::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testConsumerUrlWithProtocol,23,20,-3,13.0
org.apache.dubbo.config.context.ConfigManager::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testReferWithoutGroup,24,21,-3,12.5
org.apache.dubbo.config.context.ConfigManager::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testReferWithGroup,22,19,-3,13.6
org.apache.dubbo.config.context.ConfigManager::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testInterceptInvokerForMigrationRuleListener,15,12,-3,20.0
org.apache.dubbo.config.context.ConfigManager::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testInterceptInvokerForCustomRegistryProtocolListener,13,10,-3,23.1
org.apache.dubbo.config.context.ConfigManager::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testRegisterConsumerUrl,20,17,-3,15.0
org.apache.dubbo.registry.NotifyListener::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/ServiceDiscoveryRegistryTest.java,testSubscribeURLs,44,41,-3,6.8
org.apache.dubbo.registry.NotifyListener::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/ServiceDiscoveryRegistryTest.java,testUnsubscribe,12,9,-3,25.0
org.apache.dubbo.registry.NotifyListener::2,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListenerTest.java,testServiceListenerNotification,23,14,-9,39.1
org.apache.dubbo.registry.NotifyListener::2,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListenerTest.java,testMultiServiceListenerNotification,29,14,-15,51.7
org.apache.dubbo.registry.NotifyListener::2,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListenerTest.java,testSubscribeMultipleProtocols,18,9,-9,50.0
org.apache.dubbo.registry.NotifyListener::2,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListenerWithoutEmptyProtectTest.java,testServiceListenerNotification,23,14,-9,39.1
org.apache.dubbo.registry.NotifyListener::2,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListenerWithoutEmptyProtectTest.java,testMultiServiceListenerNotification,29,14,-15,51.7
org.apache.dubbo.registry.NotifyListener::2,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListenerWithoutEmptyProtectTest.java,testSubscribeMultipleProtocols,18,9,-9,50.0
org.apache.dubbo.registry.NotifyListener::3,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosRegistryTest.java,testSubscribe,7,6,-1,14.3
org.apache.dubbo.registry.NotifyListener::3,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosRegistryTest.java,testUnSubscribe,9,8,-1,11.1
org.apache.dubbo.registry.NotifyListener::3,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosRegistryTest.java,testIsConformRules,14,13,-1,7.1
org.apache.dubbo.rpc.Protocol::1,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/protocol/ProtocolListenerWrapperTest.java,testLoadingListenerForLocalReference,10,4,-6,60.0
org.apache.dubbo.rpc.Protocol::1,dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/protocol/ProtocolListenerWrapperTest.java,testLoadingListenerForRemoteReference,10,4,-6,60.0
org.apache.dubbo.common.extension.ExtensionLoader<org.apache.dubbo.registry.integration.RegistryProtocolListener>::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testConsumerUrlWithoutProtocol,23,20,-3,13.0
org.apache.dubbo.common.extension.ExtensionLoader<org.apache.dubbo.registry.integration.RegistryProtocolListener>::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testConsumerUrlWithProtocol,23,20,-3,13.0
org.apache.dubbo.common.extension.ExtensionLoader<org.apache.dubbo.registry.integration.RegistryProtocolListener>::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testInterceptInvokerForMigrationRuleListener,15,12,-3,20.0
org.apache.dubbo.common.extension.ExtensionLoader<org.apache.dubbo.registry.integration.RegistryProtocolListener>::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testInterceptInvokerForCustomRegistryProtocolListener,13,10,-3,23.1
org.apache.dubbo.auth.AccessKeyAuthenticator::1,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/AccessKeyAuthenticatorTest.java,testSignForRequest,13,8,-5,38.5
org.apache.dubbo.auth.AccessKeyAuthenticator::1,dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/AccessKeyAuthenticatorTest.java,testAuthenticateRequest,11,6,-5,45.5
NamingService::1,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosRegistryTest.java,testRegister,8,5,-3,37.5
NamingService::1,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosRegistryTest.java,testUnRegister,10,7,-3,30.0
NamingService::3,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosConnectionsManagerTest.java,testGet,4,3,-1,25.0
NamingService::3,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosConnectionsManagerTest.java,testCreate,17,16,-1,5.9
NamingService::4,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosNamingServiceWrapperTest.java,testSubscribe,15,14,-1,6.7
NamingService::4,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosNamingServiceWrapperTest.java,testSubscribeMultiManager,20,18,-2,10.0
NamingService::4,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosNamingServiceWrapperTest.java,testRegisterNacos2_0_x,22,21,-1,4.5
NamingService::4,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosNamingServiceWrapperTest.java,testRegisterNacos2_1_xClient2_1_xServer,54,53,-1,1.9
NamingService::4,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosNamingServiceWrapperTest.java,testUnregister,50,49,-1,2.0
NamingService::4,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosNamingServiceWrapperTest.java,testConcurrency,11,10,-1,9.1
org.apache.dubbo.rpc.Invoker<org.apache.dubbo.rpc.cluster.StickyTest>::1,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/StickyTest.java,testSticky,7,7,0,0.0
javax.sql.DataSource::1,dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/status/DataSourceStatusCheckerTest.java,testWithDatasourceHasNextResult,3,2,-1,33.3
javax.sql.DataSource::1,dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/status/DataSourceStatusCheckerTest.java,testWithDatasourceNotHasNextResult,3,2,-1,33.3
org.apache.dubbo.registry.integration.DynamicDirectory::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/migration/MigrationInvokerTest.java,test,133,127,-6,4.5
org.apache.dubbo.registry.integration.DynamicDirectory::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/migration/MigrationInvokerTest.java,testDecide,63,57,-6,9.5
org.apache.dubbo.qos.api.CommandContext::1,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/command/impl/SerializeCheckStatusTest.java,testNotify,22,16,-6,27.3
org.apache.dubbo.qos.api.CommandContext::1,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/command/impl/SerializeWarnedClassesTest.java,test,14,8,-6,42.9
EventListener::1,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosNamingServiceWrapperTest.java,testSubscribe,15,14,-1,6.7
EventListener::1,dubbo-registry/dubbo-registry-nacos/src/test/java/org/apache/dubbo/registry/nacos/NacosNamingServiceWrapperTest.java,testSubscribeMultiManager,20,19,-1,5.0
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/TripleMutinySubscriberTest.java,testSubscribeBindsDownstreamAndRequests,4,3,-1,25.0
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/TripleMutinySubscriberTest.java,testOnNextPassesItemAndRequestsNext,6,5,-1,16.7
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/TripleMutinySubscriberTest.java,testOnErrorMarksDoneAndPropagates,4,3,-1,25.0
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/TripleMutinySubscriberTest.java,testOnCompleteMarksDoneAndNotifies,4,3,-1,25.0
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/TripleMutinySubscriberTest.java,testSubscribeTwiceDoesNotRebind,7,6,-1,14.3
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::1,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/TripleMutinySubscriberTest.java,testOnNextAfterDoneDoesNothing,4,3,-1,25.0
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::2,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyServerCallsTest.java,testOneToMany_success,8,7,-1,12.5
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::2,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyServerCallsTest.java,testOneToMany_exception,4,3,-1,25.0
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::2,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyServerCallsTest.java,testManyToOne_success,7,6,-1,14.3
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::2,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyServerCallsTest.java,testManyToOne_funcThrows,3,2,-1,33.3
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::2,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyServerCallsTest.java,testManyToMany_success,7,6,-1,14.3
org.apache.dubbo.rpc.protocol.tri.observer.CallStreamObserver<java.lang.String>::2,dubbo-plugin/dubbo-mutiny/src/test/java/org/apache/dubbo/mutiny/MutinyServerCallsTest.java,testManyToMany_funcThrows,3,2,-1,33.3
org.apache.dubbo.rpc.cluster.Directory<org.apache.dubbo.rpc.cluster.filter.DemoService>::1,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/BroadCastClusterInvokerTest.java,testNormal,4,4,0,0.0
org.apache.dubbo.rpc.cluster.Directory<org.apache.dubbo.rpc.cluster.filter.DemoService>::1,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/BroadCastClusterInvokerTest.java,testEx,5,5,0,0.0
org.apache.dubbo.rpc.cluster.Directory<org.apache.dubbo.rpc.cluster.filter.DemoService>::1,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/BroadCastClusterInvokerTest.java,testFailPercent,5,5,0,0.0
org.apache.dubbo.rpc.cluster.Directory<org.apache.dubbo.rpc.cluster.filter.DemoService>::1,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/FailSafeClusterInvokerTest.java,testNoInvoke,6,5,-1,16.7
java.util.concurrent.ExecutorService::1,dubbo-common/src/test/java/org/apache/dubbo/common/utils/ExecutorUtilTest.java,testGracefulShutdown1,9,6,-3,33.3
java.util.concurrent.ExecutorService::1,dubbo-common/src/test/java/org/apache/dubbo/common/utils/ExecutorUtilTest.java,testGracefulShutdown2,14,11,-3,21.4
HttpRequest::1,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/HttpProcessHandlerTest.java,test2,14,9,-5,35.7
HttpRequest::1,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/HttpProcessHandlerTest.java,test3,14,9,-5,35.7
org.apache.dubbo.common.logger.Logger::2,dubbo-common/src/test/java/org/apache/dubbo/common/logger/support/FailsafeErrorTypeAwareLoggerTest.java,testGetLogger,5,1,-4,80.0
org.apache.dubbo.common.logger.Logger::2,dubbo-common/src/test/java/org/apache/dubbo/common/logger/support/FailsafeLoggerTest.java,testGetLogger,5,1,-4,80.0
org.apache.dubbo.common.logger.Logger::3,dubbo-common/src/test/java/org/apache/dubbo/common/logger/support/FailsafeErrorTypeAwareLoggerTest.java,testSuccessLogger,9,4,-5,55.6
org.apache.dubbo.rpc.cluster.router.mesh.route.MeshEnvListener::1,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/mesh/route/MeshRuleManagerTest.java,testRegister3,31,27,-4,12.9
org.apache.dubbo.monitor.MonitorFactory::1,dubbo-metrics/dubbo-metrics-default/src/test/java/org/apache/dubbo/monitor/support/MonitorFilterTest.java,testSafeFailForMonitorCollectFail,4,3,-1,25.0
org.apache.dubbo.monitor.MonitorFactory::1,dubbo-metrics/dubbo-metrics-default/src/test/java/org/apache/dubbo/monitor/support/MonitorFilterTest.java,testOnResponseWithoutStartTime,2,1,-1,50.0
org.apache.dubbo.monitor.MonitorFactory::1,dubbo-metrics/dubbo-metrics-default/src/test/java/org/apache/dubbo/monitor/support/MonitorFilterTest.java,testOnErrorWithoutStartTime,2,1,-1,50.0
org.apache.dubbo.rpc.cluster.Cluster::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testConsumerUrlWithoutProtocol,23,22,-1,4.3
org.apache.dubbo.rpc.cluster.Cluster::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testConsumerUrlWithProtocol,23,22,-1,4.3
org.apache.dubbo.rpc.cluster.Cluster::1,dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/integration/RegistryProtocolTest.java,testRegisterConsumerUrl,20,19,-1,5.0
org.apache.dubbo.monitor.Monitor::1,dubbo-metrics/dubbo-metrics-default/src/test/java/org/apache/dubbo/monitor/support/MonitorFilterTest.java,testOnResponseWithoutStartTime,2,1,-1,50.0
org.apache.dubbo.monitor.Monitor::1,dubbo-metrics/dubbo-metrics-default/src/test/java/org/apache/dubbo/monitor/support/MonitorFilterTest.java,testOnErrorWithoutStartTime,2,1,-1,50.0
ChannelPipeline::1,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/QosProcessHandlerTest.java,testDecodeHttp,12,11,-1,8.3
ChannelPipeline::1,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/server/handler/QosProcessHandlerTest.java,testDecodeTelnet,14,13,-1,7.1
org.apache.dubbo.config.spring.status.SpringStatusCheckerTest.ApplicationLifeCycle::1,dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/status/SpringStatusCheckerTest.java,testWithLifeCycleRunning,3,2,-1,33.3
